created_at,username,full_text,clean_text,lower_text,normalized_text,stopwords_text,tokenized_text,stemmed_text,label,polarity_score,polarity
"Sunday, 22 December 2024",desa_banjarejo,Selamat Hari Ibu Ke 96 Tahun 2024 perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045 #desabanjarejo #kecamatanpakis #kabupatenmalang #malangkabupaten #malang #tppkk #pkk #tppkkdesabanjarejo # #hariibu #hariibu2024 https://t.co/lsePCdHrAc,Selamat Hari Ibu Ke 96 Tahun 2024 perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045,selamat hari ibu ke 96 tahun 2024 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu ke 96 tahun 2024 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu 96 tahun 2024 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['selamat', 'hari', 'ibu', '96', 'tahun', '2024', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['selamat', 'hari', 'ibu', '96', 'tahun', '2024', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['selamat', 'hari', 'ibu', '96', 'tahun', '2024', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",4,1
"Sunday, 22 December 2024",bppmhkpbjm,Selamat Hari Ibu. Mari terus mendukung dan memperkuat peran perempuan dalam keluarga masyarakat dan negara. Perempuan menyapa Perempuan Berdaya Menuju Indonesia Emas 2045. #PanganBiru #25TahunKKP #SailBeyondWithBlueEconomy #2024KKPBeyond #EkonomiBiru #HariIbu,Selamat Hari Ibu Mari terus mendukung dan memperkuat peran perempuan dalam keluarga masyarakat dan negara Perempuan menyapa Perempuan Berdaya Menuju Indonesia Emas 2045,selamat hari ibu mari terus mendukung dan memperkuat peran perempuan dalam keluarga masyarakat dan negara perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu mari terus mendukung dan memperkuat peran perempuan dalam keluarga masyarakat dan negara perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu mari terus mendukung memperkuat peran perempuan dalam keluarga masyarakat negara perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['selamat', 'hari', 'ibu', 'mari', 'terus', 'mendukung', 'memperkuat', 'peran', 'perempuan', 'dalam', 'keluarga', 'masyarakat', 'negara', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['selamat', 'hari', 'ibu', 'mari', 'terus', 'dukung', 'kuat', 'peran', 'perempuan', 'dalam', 'keluarga', 'masyarakat', 'negara', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['selamat', 'hari', 'ibu', 'mari', 'terus', 'dukung', 'kuat', 'peran', 'perempuan', 'dalam', 'keluarga', 'masyarakat', 'negara', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",14,1
"Sunday, 22 December 2024",LapasJambi,Upacara Hari Ibu Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045 #KemenimipasRI #ImipasJambi #LapasJambiSIAP #LapasJambi https://t.co/kaoc4GcARB,Upacara Hari Ibu Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045,upacara hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,upacara hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,upacara hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['upacara', 'hari', 'ibu', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['upacara', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['upacara', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",-1,0
"Sunday, 22 December 2024",Lapas_Lahat,Dengan dengan tema Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045 Peringatan HariIbu (PHI) ke-96 @Kemenkumham_RI @kumham_sumsel @Lapas_Lahat @Lapas_Lahat #lapaslahat,Dengan dengan tema Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045 Peringatan HariIbu PHI ke96,dengan dengan tema perempuan menyapa perempuan berdaya menuju indonesia emas 2045 peringatan hariibu phi ke96,dengan dengan tema perempuan menyapa perempuan berdaya menuju indonesia emas 2045 peringatan hariibu phi ke96,tema perempuan menyapa perempuan berdaya menuju indonesia emas 2045 peringatan hariibu phi ke96,"['tema', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045', 'peringatan', 'hariibu', 'phi', 'ke96']","['tema', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045', 'ingat', 'hariibu', 'phi', 'ke96']","['tema', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045', 'ingat', 'hariibu', 'phi', 'ke96']",-2,0
"Sunday, 22 December 2024",JayapuraKota,Kapolresta Jayapura Kota Beserta Staf Dan Bhayangkari Mengucapkan Selamat Hari Ibu Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045 #divhumaspolri #poldapapua #polrestajayapurakota #polripresisi #polripromoter #polisikasih #zonaintegritaswbkwbbm https://t.co/mTYJ5wewJa,Kapolresta Jayapura Kota Beserta Staf Dan Bhayangkari Mengucapkan Selamat Hari Ibu Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045,kapolresta jayapura kota beserta staf dan bhayangkari mengucapkan selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,kapolresta jayapura kota beserta staf dan bhayangkari mengucapkan selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,kapolresta jayapura kota beserta staf bhayangkari mengucapkan selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['kapolresta', 'jayapura', 'kota', 'beserta', 'staf', 'bhayangkari', 'mengucapkan', 'selamat', 'hari', 'ibu', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['kapolresta', 'jayapura', 'kota', 'serta', 'staf', 'bhayangkari', 'ucap', 'selamat', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['kapolresta', 'jayapura', 'kota', 'serta', 'staf', 'bhayangkari', 'ucap', 'selamat', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",3,1
"Sunday, 22 December 2024",PromkesJateng,Selamat hari Ibu. Perempuan menyapa perempuan berdaya menuju indonesia emas 2045. https://t.co/m3kqC7inde,Selamat hari Ibu Perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['selamat', 'hari', 'ibu', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['selamat', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['selamat', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",4,1
"Sunday, 22 December 2024",Jaga5_sila,Timnas Indonesia akan masuk putaran Final Pildun pada 2245 bukan 2045 asal tanpa naturalisasi. Naturalisasi itu ibarat makan mie instan tanpa repot2 masak nasi &amp; lauk.,Timnas Indonesia akan masuk putaran Final Pildun pada 2245 bukan 2045 asal tanpa naturalisasi Naturalisasi itu ibarat makan mie instan tanpa repot2 masak nasi amp lauk,timnas indonesia akan masuk putaran final pildun pada 2245 bukan 2045 asal tanpa naturalisasi naturalisasi itu ibarat makan mie instan tanpa repot2 masak nasi amp lauk,timnas indonesia akan masuk putaran final pildun pada 2245 bukan 2045 asal tanpa naturalisasi naturalisasi itu ibarat makan mie instan tanpa repot2 masak nasi dan lauk,timnas indonesia akan masuk putaran final pildun 2245 bukan 2045 asal tanpa naturalisasi naturalisasi itu ibarat makan mie instan tanpa repot2 masak nasi lauk,"['timnas', 'indonesia', 'akan', 'masuk', 'putaran', 'final', 'pildun', '2245', 'bukan', '2045', 'asal', 'tanpa', 'naturalisasi', 'naturalisasi', 'itu', 'ibarat', 'makan', 'mie', 'instan', 'tanpa', 'repot2', 'masak', 'nasi', 'lauk']","['timnas', 'indonesia', 'akan', 'masuk', 'putar', 'final', 'pildun', '2245', 'bukan', '2045', 'asal', 'tanpa', 'naturalisasi', 'naturalisasi', 'itu', 'ibarat', 'makan', 'mie', 'instan', 'tanpa', 'repot2', 'masak', 'nasi', 'lauk']","['timnas', 'indonesia', 'akan', 'masuk', 'putar', 'final', 'pildun', '2245', 'bukan', '2045', 'asal', 'tanpa', 'naturalisasi', 'naturalisasi', 'itu', 'ibarat', 'makan', 'mie', 'instan', 'tanpa', 'repot2', 'masak', 'nasi', 'lauk']",-5,0
"Sunday, 22 December 2024",brimobsintang,Komandan Batalyon C Pelopor Satuan Brimob Polda Kalimantan Barat Beserta Staf dan Bhayangkari. Mengucapkan Selamat Hari Ibu Perempuan Menyapa Perempuan Berbudaya Menuju Indonesia Emas 2045 https://t.co/pfoWgpgXfw,Komandan Batalyon C Pelopor Satuan Brimob Polda Kalimantan Barat Beserta Staf dan Bhayangkari Mengucapkan Selamat Hari Ibu Perempuan Menyapa Perempuan Berbudaya Menuju Indonesia Emas 2045,komandan batalyon c pelopor satuan brimob polda kalimantan barat beserta staf dan bhayangkari mengucapkan selamat hari ibu perempuan menyapa perempuan berbudaya menuju indonesia emas 2045,komandan batalyon c pelopor satuan brimob polda kalimantan barat beserta staf dan bhayangkari mengucapkan selamat hari ibu perempuan menyapa perempuan berbudaya menuju indonesia emas 2045,komandan batalyon c pelopor satuan brimob polda kalimantan barat beserta staf bhayangkari mengucapkan selamat hari ibu perempuan menyapa perempuan berbudaya menuju indonesia emas 2045,"['komandan', 'batalyon', 'c', 'pelopor', 'satuan', 'brimob', 'polda', 'kalimantan', 'barat', 'beserta', 'staf', 'bhayangkari', 'mengucapkan', 'selamat', 'hari', 'ibu', 'perempuan', 'menyapa', 'perempuan', 'berbudaya', 'menuju', 'indonesia', 'emas', '2045']","['komandan', 'batalyon', 'c', 'pelopor', 'satu', 'brimob', 'polda', 'kalimantan', 'barat', 'serta', 'staf', 'bhayangkari', 'ucap', 'selamat', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'budaya', 'tuju', 'indonesia', 'emas', '2045']","['komandan', 'batalyon', 'c', 'pelopor', 'satu', 'brimob', 'polda', 'kalimantan', 'barat', 'serta', 'staf', 'bhayangkari', 'ucap', 'selamat', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'budaya', 'tuju', 'indonesia', 'emas', '2045']",6,1
"Sunday, 22 December 2024",BnnkKarangasem,Keluarga besar BNNK Karangasem mengucapkan selamat memperingati Hari Ibu ke-96. Perempuan Menyapa Perempuan Berdaya. Menuju Indonesia Emas 2045. https://t.co/d4r7vd82hj,Keluarga besar BNNK Karangasem mengucapkan selamat memperingati Hari Ibu ke96 Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045,keluarga besar bnnk karangasem mengucapkan selamat memperingati hari ibu ke96 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,keluarga besar bnnk karangasem mengucapkan selamat memperingati hari ibu ke96 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,keluarga besar bnnk karangasem mengucapkan selamat memperingati hari ibu ke96 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['keluarga', 'besar', 'bnnk', 'karangasem', 'mengucapkan', 'selamat', 'memperingati', 'hari', 'ibu', 'ke96', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['keluarga', 'besar', 'bnnk', 'karangasem', 'ucap', 'selamat', 'ingat', 'hari', 'ibu', 'ke96', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['keluarga', 'besar', 'bnnk', 'karangasem', 'ucap', 'selamat', 'ingat', 'hari', 'ibu', 'ke96', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",4,1
"Sunday, 22 December 2024",lpmp_sumbar,Minggu 22 Desember 2024 | Hari Ibu Nasional Ibu adalah guru pertamaku sahabat terbaikku dan cahaya hidupku. Wahai ibu teruslah menginspirasi. Perempuan Menyapa Perempuan Berdaya untuk Indonesia Emas 2045 ~ Selamat Hari Ibu! #hariibu #hariibunasional #sanakbbpmp https://t.co/SSe0MCbjOZ,Minggu 22 Desember 2024 Hari Ibu Nasional Ibu adalah guru pertamaku sahabat terbaikku dan cahaya hidupku Wahai ibu teruslah menginspirasi Perempuan Menyapa Perempuan Berdaya untuk Indonesia Emas 2045 Selamat Hari Ibu,minggu 22 desember 2024 hari ibu nasional ibu adalah guru pertamaku sahabat terbaikku dan cahaya hidupku wahai ibu teruslah menginspirasi perempuan menyapa perempuan berdaya untuk indonesia emas 2045 selamat hari ibu,minggu 22 desember 2024 hari ibu nasional ibu adalah guru pertamaku sahabat terbaikku dan cahaya hidupku wahai ibu teruslah menginspirasi perempuan menyapa perempuan berdaya untuk indonesia emas 2045 selamat hari ibu,minggu 22 desember 2024 hari ibu nasional ibu guru pertamaku sahabat terbaikku cahaya hidupku wahai ibu teruslah menginspirasi perempuan menyapa perempuan berdaya indonesia emas 2045 selamat hari ibu,"['minggu', '22', 'desember', '2024', 'hari', 'ibu', 'nasional', 'ibu', 'guru', 'pertamaku', 'sahabat', 'terbaikku', 'cahaya', 'hidupku', 'wahai', 'ibu', 'teruslah', 'menginspirasi', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'indonesia', 'emas', '2045', 'selamat', 'hari', 'ibu']","['minggu', '22', 'desember', '2024', 'hari', 'ibu', 'nasional', 'ibu', 'guru', 'pertama', 'sahabat', 'baik', 'cahaya', 'hidup', 'wahai', 'ibu', 'terus', 'inspirasi', 'perempuan', 'sapa', 'perempuan', 'daya', 'indonesia', 'emas', '2045', 'selamat', 'hari', 'ibu']","['minggu', '22', 'desember', '2024', 'hari', 'ibu', 'nasional', 'ibu', 'guru', 'pertama', 'sahabat', 'baik', 'cahaya', 'hidup', 'wahai', 'ibu', 'terus', 'inspirasi', 'perempuan', 'sapa', 'perempuan', 'daya', 'indonesia', 'emas', '2045', 'selamat', 'hari', 'ibu']",5,1
"Sunday, 22 December 2024",KTampaksir80819,Kepala Kepolisian Sektor Tampaksiring AKP ANAK AGUNG GEDE ALIT SUDARMA S.H M.H Beserta Staf Dan Bhayangkari Mengucapkan Selamat HARI IBU Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045 #poldabali #polresgianyar #polsektampaksiring https://t.co/XlteFE3okW,Kepala Kepolisian Sektor Tampaksiring AKP ANAK AGUNG GEDE ALIT SUDARMA SH MH Beserta Staf Dan Bhayangkari Mengucapkan Selamat HARI IBU Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045,kepala kepolisian sektor tampaksiring akp anak agung gede alit sudarma sh mh beserta staf dan bhayangkari mengucapkan selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,kepala kepolisian sektor tampaksiring akp anak agung gede alit sudarma sh mh beserta staf dan bhayangkari mengucapkan selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,kepala kepolisian sektor tampaksiring akp anak agung gede alit sudarma sh mh beserta staf bhayangkari mengucapkan selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['kepala', 'kepolisian', 'sektor', 'tampaksiring', 'akp', 'anak', 'agung', 'gede', 'alit', 'sudarma', 'sh', 'mh', 'beserta', 'staf', 'bhayangkari', 'mengucapkan', 'selamat', 'hari', 'ibu', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['kepala', 'polisi', 'sektor', 'tampaksiring', 'akp', 'anak', 'agung', 'gede', 'alit', 'sudarma', 'sh', 'mh', 'serta', 'staf', 'bhayangkari', 'ucap', 'selamat', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['kepala', 'polisi', 'sektor', 'tampaksiring', 'akp', 'anak', 'agung', 'gede', 'alit', 'sudarma', 'sh', 'mh', 'serta', 'staf', 'bhayangkari', 'ucap', 'selamat', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",1,1
"Sunday, 22 December 2024",WNoorc,Harapan untuk Generasi Muda yang Baik Pilar Masa Depan Bangsa. Indonesia Emas 2045 merupakan visi besar bangsa Indonesia untuk menjadi negara maju dan sejahtera. #PelajarPenggerakMerahPutih #PelajarSehatCerdasBerkarakter #PelajarTolakJudiOnline https://t.co/y9o3SqMuaJ,Harapan untuk Generasi Muda yang Baik Pilar Masa Depan Bangsa Indonesia Emas 2045 merupakan visi besar bangsa Indonesia untuk menjadi negara maju dan sejahtera,harapan untuk generasi muda yang baik pilar masa depan bangsa indonesia emas 2045 merupakan visi besar bangsa indonesia untuk menjadi negara maju dan sejahtera,harapan untuk generasi muda yang baik pilar masa depan bangsa indonesia emas 2045 merupakan visi besar bangsa indonesia untuk menjadi negara maju dan sejahtera,harapan generasi muda baik pilar masa depan bangsa indonesia emas 2045 merupakan visi besar bangsa indonesia menjadi negara maju sejahtera,"['harapan', 'generasi', 'muda', 'baik', 'pilar', 'masa', 'depan', 'bangsa', 'indonesia', 'emas', '2045', 'merupakan', 'visi', 'besar', 'bangsa', 'indonesia', 'menjadi', 'negara', 'maju', 'sejahtera']","['harap', 'generasi', 'muda', 'baik', 'pilar', 'masa', 'depan', 'bangsa', 'indonesia', 'emas', '2045', 'rupa', 'visi', 'besar', 'bangsa', 'indonesia', 'jadi', 'negara', 'maju', 'sejahtera']","['harap', 'generasi', 'muda', 'baik', 'pilar', 'masa', 'depan', 'bangsa', 'indonesia', 'emas', '2045', 'rupa', 'visi', 'besar', 'bangsa', 'indonesia', 'jadi', 'negara', 'maju', 'sejahtera']",3,1
"Sunday, 22 December 2024",LapasTamako,Pimpinan Beserta Seluruh Jajaran Lembaga Pemasyarakatan Kelas III Tamako Mengucapkan Selamat Memperingati Hari Ibu Ke-96 Tahun 2024. Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045 . https://t.co/jzFO66mR6c,Pimpinan Beserta Seluruh Jajaran Lembaga Pemasyarakatan Kelas III Tamako Mengucapkan Selamat Memperingati Hari Ibu Ke96 Tahun 2024 Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045,pimpinan beserta seluruh jajaran lembaga pemasyarakatan kelas iii tamako mengucapkan selamat memperingati hari ibu ke96 tahun 2024 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,pimpinan beserta seluruh jajaran lembaga pemasyarakatan kelas iii tamako mengucapkan selamat memperingati hari ibu ke96 tahun 2024 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,pimpinan beserta seluruh jajaran lembaga pemasyarakatan kelas iii tamako mengucapkan selamat memperingati hari ibu ke96 tahun 2024 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['pimpinan', 'beserta', 'seluruh', 'jajaran', 'lembaga', 'pemasyarakatan', 'kelas', 'iii', 'tamako', 'mengucapkan', 'selamat', 'memperingati', 'hari', 'ibu', 'ke96', 'tahun', '2024', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['pimpin', 'serta', 'seluruh', 'jajar', 'lembaga', 'masyarakat', 'kelas', 'iii', 'tamako', 'ucap', 'selamat', 'ingat', 'hari', 'ibu', 'ke96', 'tahun', '2024', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['pimpin', 'serta', 'seluruh', 'jajar', 'lembaga', 'masyarakat', 'kelas', 'iii', 'tamako', 'ucap', 'selamat', 'ingat', 'hari', 'ibu', 'ke96', 'tahun', '2024', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",-3,0
"Sunday, 22 December 2024",darssep10,Mari bersama-sama kita wujudkan pelajar berkarakter untuk menyokong Indonesia Emas 2045. Hal kecil yang memiliki nilai positif akan berimpact besar kedepannya. #PelajarPenggerakMerahPutih #PelajarSehatCerdasBerkarakter #PelajarTolakJudiOnline https://t.co/n9kTwTTjIt,Mari bersamasama kita wujudkan pelajar berkarakter untuk menyokong Indonesia Emas 2045 Hal kecil yang memiliki nilai positif akan berimpact besar kedepannya,mari bersamasama kita wujudkan pelajar berkarakter untuk menyokong indonesia emas 2045 hal kecil yang memiliki nilai positif akan berimpact besar kedepannya,mari bersamasama kita wujudkan pelajar berkarakter untuk menyokong indonesia emas 2045 hal kecil yang memiliki nilai positif akan berimpact besar kedepannya,mari bersamasama kita wujudkan pelajar berkarakter menyokong indonesia emas 2045 hal kecil memiliki nilai positif akan berimpact besar kedepannya,"['mari', 'bersamasama', 'kita', 'wujudkan', 'pelajar', 'berkarakter', 'menyokong', 'indonesia', 'emas', '2045', 'hal', 'kecil', 'memiliki', 'nilai', 'positif', 'akan', 'berimpact', 'besar', 'kedepannya']","['mari', 'bersamasama', 'kita', 'wujud', 'ajar', 'karakter', 'sokong', 'indonesia', 'emas', '2045', 'hal', 'kecil', 'milik', 'nilai', 'positif', 'akan', 'berimpact', 'besar', 'depan']","['mari', 'bersamasama', 'kita', 'wujud', 'ajar', 'karakter', 'sokong', 'indonesia', 'emas', '2045', 'hal', 'kecil', 'milik', 'nilai', 'positif', 'akan', 'berimpact', 'besar', 'depan']",15,1
"Sunday, 22 December 2024",PentakSeskotni,Komandan Sesko TNI Marsekal Madya TNI Arif Widianto S.A.B. https://t.co/RBdf4CoXLP(Han). CHRMP beserta Ketua IKKT Pragati Wira Anggini CBS V Sesko TNI mengucapkan Selamat Memperingati Hari Ibu 22 Desember 2024 Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045 https://t.co/1HmU3cliRg,Komandan Sesko TNI Marsekal Madya TNI Arif Widianto SAB CHRMP beserta Ketua IKKT Pragati Wira Anggini CBS V Sesko TNI mengucapkan Selamat Memperingati Hari Ibu 22 Desember 2024 Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045,komandan sesko tni marsekal madya tni arif widianto sab chrmp beserta ketua ikkt pragati wira anggini cbs v sesko tni mengucapkan selamat memperingati hari ibu 22 desember 2024 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,komandan sesko tni marsekal madya tni arif widianto sab chrmp beserta ketua ikkt pragati wira anggini cbs v sesko tni mengucapkan selamat memperingati hari ibu 22 desember 2024 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,komandan sesko tni marsekal madya tni arif widianto sab chrmp beserta ketua ikkt pragati wira anggini cbs v sesko tni mengucapkan selamat memperingati hari ibu 22 desember 2024 perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['komandan', 'sesko', 'tni', 'marsekal', 'madya', 'tni', 'arif', 'widianto', 'sab', 'chrmp', 'beserta', 'ketua', 'ikkt', 'pragati', 'wira', 'anggini', 'cbs', 'v', 'sesko', 'tni', 'mengucapkan', 'selamat', 'memperingati', 'hari', 'ibu', '22', 'desember', '2024', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['komandan', 'sesko', 'tni', 'marsekal', 'madya', 'tni', 'arif', 'widianto', 'sab', 'chrmp', 'serta', 'ketua', 'ikkt', 'pragati', 'wira', 'anggini', 'cbs', 'v', 'sesko', 'tni', 'ucap', 'selamat', 'ingat', 'hari', 'ibu', '22', 'desember', '2024', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['komandan', 'sesko', 'tni', 'marsekal', 'madya', 'tni', 'arif', 'widianto', 'sab', 'chrmp', 'serta', 'ketua', 'ikkt', 'pragati', 'wira', 'anggini', 'cbs', 'v', 'sesko', 'tni', 'ucap', 'selamat', 'ingat', 'hari', 'ibu', '22', 'desember', '2024', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",7,1
"Sunday, 22 December 2024",bdi_makassar,. Selamat Hari Ibu! . Terima kasih untuk setiap senyummu setiap pelukan hangatmu dan setiap doa yang telah menjadikan kami menjadi hebat. Kami bangga menjadi anakmu. . Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045 . . #hariibu #mothersday #hariibu2024 https://t.co/a8oU8iOKbs,Selamat Hari Ibu Terima kasih untuk setiap senyummu setiap pelukan hangatmu dan setiap doa yang telah menjadikan kami menjadi hebat Kami bangga menjadi anakmu Perempuan Menyapa Perempuan Berdaya Menuju Indonesia Emas 2045,selamat hari ibu terima kasih untuk setiap senyummu setiap pelukan hangatmu dan setiap doa yang telah menjadikan kami menjadi hebat kami bangga menjadi anakmu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu terima kasih untuk setiap senyummu setiap pelukan hangatmu dan setiap doa yang telah menjadikan kami menjadi hebat kami bangga menjadi anakmu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu terima kasih setiap senyummu setiap pelukan hangatmu setiap doa telah menjadikan kami menjadi hebat kami bangga menjadi anakmu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['selamat', 'hari', 'ibu', 'terima', 'kasih', 'setiap', 'senyummu', 'setiap', 'pelukan', 'hangatmu', 'setiap', 'doa', 'telah', 'menjadikan', 'kami', 'menjadi', 'hebat', 'kami', 'bangga', 'menjadi', 'anakmu', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['selamat', 'hari', 'ibu', 'terima', 'kasih', 'tiap', 'senyum', 'tiap', 'peluk', 'hangat', 'tiap', 'doa', 'telah', 'jadi', 'kami', 'jadi', 'hebat', 'kami', 'bangga', 'jadi', 'anak', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['selamat', 'hari', 'ibu', 'terima', 'kasih', 'tiap', 'senyum', 'tiap', 'peluk', 'hangat', 'tiap', 'doa', 'telah', 'jadi', 'kami', 'jadi', 'hebat', 'kami', 'bangga', 'jadi', 'anak', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",3,1
"Sunday, 22 December 2024",humaspolresmtr, Selamat Hari Ibu Perempuan menyapa Perempuan berdaya menuju Indonesia Emas 2045. https://t.co/my4Xp362o7,Selamat Hari Ibu Perempuan menyapa Perempuan berdaya menuju Indonesia Emas 2045,selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,selamat hari ibu perempuan menyapa perempuan berdaya menuju indonesia emas 2045,"['selamat', 'hari', 'ibu', 'perempuan', 'menyapa', 'perempuan', 'berdaya', 'menuju', 'indonesia', 'emas', '2045']","['selamat', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']","['selamat', 'hari', 'ibu', 'perempuan', 'sapa', 'perempuan', 'daya', 'tuju', 'indonesia', 'emas', '2045']",4,1
